,Name,Age,position1,position2,position3,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
67,Ferran Torres,22, AM(LR),FW,,17(1),1418,0.6,0.3,0.5,-,0.3,0.2,0.2,-,6.88
68,Germán Pezzella,30, D(C),,,22(1),1991,0.9,1.7,1.1,1,4.4,0.6,0.8,1,6.87
69,Héctor Bellerín,27, D(R),M(R),,22(1),1979,2.3,1,1,0.4,2.4,0.6,0.1,1,6.87
70,Ilias Akhomach,18, Forward,,,2,126,1,-,1.5,-,-,-,-,-,6.87
71,Alfonso Pedraza,26, D(L),M(L),,19(9),1706,1.2,1.1,1.3,0.1,1,0.6,0.1,-,6.86
72,Robin Le Normand,25, D(C),,,37,3330,1.3,1.3,1,0.5,3.2,0.2,0.6,-,6.86
73,Erik Lamela,30, AM(CLR),,,10(10),1016,1.6,0.3,1.1,-,0.1,1,-,-,6.86
74,Pau Torres,25, D(C),,,33,2858,1,0.6,0.4,1.1,3.1,0.2,0.7,-,6.86
75,Santiago Comesaña,25, M(C),,,32(3),2698,2.5,0.9,1.7,0.1,0.8,1.8,0.2,-,6.86
76,Daniel Carvajal,30, D(R),,,17(7),1553,1.8,0.8,0.8,-,1.3,0.5,0.3,-,6.85
77,Sergi Darder,28, M(CL),,,36,3136,1.3,0.7,0.8,-,0.8,1,-,-,6.85
78,Oier Olazábal,32, GK,,,1(1),135,-,-,-,-,-,-,-,-,6.85
79,Ronald Araújo,23, D(C),,,25(5),2271,1.4,0.8,0.8,0.5,2,0.1,0.7,-,6.84
80,Luis Milla,27, DMC,,,33(1),2785,1.7,0.7,0.8,-,0.9,1.1,0.1,-,6.84
81,Brais Méndez,25, AM(CR),FW,,36(1),3036,1.8,1,2,-,0.8,1.6,0.2,-,6.83
82,Ivan Rakitic,34, M(C),,,26(9),2188,1.1,0.7,1,-,1,0.8,0.2,-,6.83
83,José Giménez,27, D(CR),,,24,2047,0.8,1,0.5,0.3,3.9,0.3,0.8,-,6.82
84,Eduardo Camavinga,19, DMC,,,13(13),1233,2,0.7,1.3,-,0.5,0.7,0.1,-,6.82
85,Yeray Álvarez,27, D(C),,,21(1),1860,1.1,2,1,0.4,4.3,0.4,0.7,-,6.82
86,Alfonso Espino,30, D(L),,,37,3330,2.9,1.5,1.4,0.2,2.1,1.8,0.3,-,6.82
87,Santi Mina,26, AM(LR),FW,,30(3),2380,0.8,0.2,1.6,-,0.6,0.8,0.1,-,6.82
88,Geoffrey Kondogbia,29, D(C),DMC,,21(7),1885,2.6,1.6,1.4,-,0.8,1,0.2,-,6.81
89,Julen Agirrezabala,21, Goalkeeper,,,4,360,-,-,-,-,1,-,-,-,6.81
90,Saúl Ñíguez,27, D(CL),M(CLR),,2(1),200,2.3,-,0.7,-,0.7,0.3,0.3,-,6.81
91,Álvaro García,29, AM(L),,,34(2),3006,1.2,1.2,0.6,-,0.4,0.8,0.1,-,6.81
92,Thomas Lemar,26, AM(CLR),,,17(7),1450,1,0.3,0.5,-,0.4,0.6,-,-,6.8
93,Rodrigo de Paul,28, AM(CLR),FW,,24(12),2155,1.5,0.6,1.3,-,0.4,0.8,0.1,-,6.8
94,Jeremías Ledesma,29, GK,,,38,3420,0.1,-,0.1,-,1.3,-,-,-,6.8
95,Dani Vivian,22, D(C),,,22(2),1985,1.3,1.1,0.8,0.9,4.5,0.3,0.6,-,6.8
96,Antoine Griezmann,31, AM(CLR),FW,,21(5),1709,1.2,0.3,0.7,-,0.6,0.8,-,-,6.8
97,Stefan Savic,31, D(C),,,28,2440,1.6,1.3,1.1,0.2,3.5,0.5,0.4,1,6.8
98,William Carvalho,30, DMC,,,20(13),1806,1.5,0.5,0.9,-,0.6,0.8,0.2,-,6.8
99,Alejandro Catena,27, D(C),,,36,3240,1.1,0.8,0.7,0.3,4.6,0.5,0.5,-,6.8
100,Thibaut Courtois,30, GK,,,36,3240,-,-,-,-,0.4,-,-,-,6.79
101,Omar Alderete,25, D(C),,,28(1),2412,1.8,1.2,1.4,0.4,5.2,0.7,0.6,-,6.79
102,Oussama Idrissi,26, AM(LR),,,11(1),910,0.7,0.3,0.8,-,0.3,0.9,-,-,6.79
103,Kevin Vázquez,29, D(R),,,16(1),1332,2,2.1,1.1,0.2,1.5,0.8,0.4,-,6.79
104,Gavi,17, AM(CL),,,28(6),2331,1.1,0.7,1.9,-,0.3,0.7,-,-,6.79
105,Rafinha,29, M(CLR),,,13(4),1060,2.5,0.7,1.2,0.1,0.2,0.7,0.1,-,6.78
106,Samuel Chukwueze,23, AM(CR),,,12(15),1330,0.5,0.2,0.4,0.1,0.1,0.1,-,-,6.78
107,Nacho Vidal,27, D(R),,,33(2),2906,2.4,1.7,1.4,0.1,2,1.1,0.4,-,6.78
108,Denis Suárez,28, M(CLR),,,33(5),2839,1.6,0.4,1.2,-,0.2,1.5,0.1,-,6.78
109,Diego López,40, GK,,,36,3179,-,-,-,-,1.1,0.1,-,-,6.78
110,Alex Berenguer,26, D(LR),M(CLR),FW,24(10),2174,1.3,0.5,1.3,-,0.4,1.2,0.1,-,6.78
111,Cristiano Piccini,29, D(R),,,3(3),322,2.3,0.2,1.7,0.5,1.8,0.3,0.3,-,6.77
112,Edgar Badia,30, GK,,,24,2160,-,-,-,-,1.3,-,-,-,6.77
113,Aritz Elustondo,28, D(CR),,,22(8),2102,0.7,1,0.6,0.4,2.8,0.3,0.4,-,6.77
114,Reinildo,28, D(CL),M(L),,15(2),1300,2.6,1.2,1.5,0.4,1.9,0.5,0.5,-,6.77
115,Lucas Ocampos,27, M(CLR),FW,,23(7),2128,1.5,0.3,1.5,-,0.7,1.1,-,-,6.76
116,Óscar De Marcos,33, D(LR),M(CR),,19(3),1685,2.3,0.9,1.1,0.2,1.2,0.7,0.1,-,6.76
117,Yassine Bounou,31, GK,,,31,2790,-,-,-,-,0.7,-,-,-,6.76
118,Juan Miranda,22, D(L),,,9(4),782,1.6,1.2,1,0.3,1.6,0.8,0.3,-,6.76
119,Sergiño Dest,21, D(LR),M(R),,17(4),1516,1.5,0.1,0.8,0.1,0.8,0.2,0.2,-,6.76
120,Federico Valverde,23, M(CLR),,,19(12),1832,1.2,0.8,0.5,-,0.3,0.6,0.2,-,6.76
121,Ante Budimir,30, FW,,,20(8),1741,0.9,0.1,1.3,-,0.6,0.5,0.1,-,6.76
122,Martín Zubimendi,23, DMC,,,26(10),2587,1.4,1.4,0.9,0.1,1.3,0.6,0.4,-,6.76
123,José Campaña,29, M(CLR),,,16(4),1429,1.4,1.1,0.9,0.2,1,1,0.1,-,6.75
124,David Alaba,29, D(CL),M(CL),,30,2645,0.8,0.7,0.5,0.3,2.2,0.3,0.5,-,6.75
125,Diego Carlos,29, D(C),,,34,2961,1,0.7,1,0.4,3.5,0.2,1,-,6.75
126,Edgar González,25, D(C),DMC,,14(7),1457,1.2,1.1,1,0.6,3.9,0.3,0.5,-,6.74
127,Diego Rico,29, D(CL),M(L),,19(2),1647,2,1.4,0.8,0.6,1.9,1.1,0.2,-,6.74
128,Adama Traoré,26, M(CLR),FW,,4(7),379,0.4,0.4,0.6,-,0.3,0.2,-,-,6.74
129,Sergio Asenjo,32, GK,,,6,540,-,0.2,-,-,1.2,0.2,-,-,6.74
130,Leandro Cabrera,30, D(CL),,,37,3330,1,1.2,0.9,0.6,5.8,0.4,0.6,1,6.74
131,Álvaro Negredo,36, FW,,,24(10),2157,0.1,0.1,0.5,-,0.7,0.1,0.1,-,6.74
132,Darwin Machís,29, AM(LR),,,16(9),1381,0.9,0.6,0.8,-,0.5,0.6,-,-,6.73
133,Luís Maximiano,23, GK,,,35,3137,0.1,-,-,-,0.6,0.1,-,1,6.73
134,Dani Rodríguez,34, AM(CLR),,,33(3),2841,1.5,0.6,1.8,-,0.5,0.9,0.1,-,6.73
135,Lucas Vázquez,30, D(R),M(R),,20(9),1835,1.5,0.7,0.9,0.1,1.1,0.6,0.2,-,6.73
136,Papu Gómez,34, M(CL),FW,,19(10),1792,0.7,0.2,0.7,-,0.3,0.9,0.1,-,6.73
137,Alexander Isak,22, FW,,,26(6),2157,0.2,0.1,1,-,0.2,0.3,0.1,-,6.73
138,Carlos Akapo,29, D(LR),,,21(4),1847,1.7,2,0.9,0.2,2.2,0.6,0.3,-,6.72
139,Víctor Ruiz,33, D(C),,,17(1),1425,0.6,1.6,0.7,0.8,3.9,0.2,0.7,-,6.72
140,Stole Dimitrievski,28, GK,,,30(1),2771,-,-,-,-,1.1,-,-,-,6.72
141,Jorge Cuenca,22, D(C),,,31(1),2686,1.4,1.2,1,1,4.6,0.2,0.4,-,6.72
142,Manu Trigueros,30, M(CLR),FW,,27(8),2191,1.3,0.4,1.4,0.1,0.4,1.2,0.1,-,6.72
143,Iñaki Williams,27, AM(CLR),FW,,32(6),2787,0.4,0.1,0.6,-,0.5,0.3,0.1,-,6.71
144,Sergio Herrera,29, GK,,,36,3240,0.1,-,-,-,0.8,0.1,-,-,6.71
145,Gerónimo Rulli,30, GK,,,32,2880,-,-,-,-,1,0.1,-,-,6.71
146,Jorge Molina,40, FW,,,19(16),1958,0.1,0.2,0.5,-,0.3,0.5,0.1,-,6.71
147,Giorgi Mamardashvili,21, GK,,,18,1620,-,-,-,-,1.1,-,-,-,6.71
148,Franco Cervi,28, AM(CL),,,22(12),1811,2.1,0.6,0.6,-,0.4,1.3,0.1,-,6.71
149,Mamadou Loum,25, DMC,,,26(6),2317,1.5,1.2,1.6,-,2.1,0.9,0.3,-,6.7
150,Marcelo,34, D(L),M(L),,5(7),521,0.7,0.1,0.3,0.1,0.8,0.4,0.2,-,6.7
151,Marko Dmitrovic,30, GK,,,7,541,-,-,-,-,0.6,-,-,-,6.7
152,Rubén García,28, AM(CLR),FW,,30(7),2399,1.2,0.6,1,-,0.4,0.9,0.1,-,6.7
153,Antonio Blanco,21, Midfielder,,,0(1),31,2,1,1,-,-,-,1,-,6.7
154,Álex Remiro,27, GK,,,35,3150,-,-,-,-,0.9,-,-,-,6.7
155,Ansu Fati,19, AM(L),,,3(7),334,0.3,0.1,0.9,-,-,-,-,-,6.7
156,Jorge de Frutos,25, AM(R),,,20(5),1766,1.3,0.5,1.6,-,0.4,1.6,-,-,6.7
157,Adrián Embarba,30, AM(CLR),FW,,24(8),1998,1.4,0.6,0.9,-,0.8,1.3,0.1,-,6.69
158,Thomas Delaney,30, DMC,,,15(11),1545,1.6,0.5,1,0.1,1.3,0.5,0.4,-,6.69
159,Damián Suárez,34, D(R),M(R),,31(4),2721,2.1,0.9,1.3,0.2,0.8,1.4,0.1,-,6.69
160,Fernando,34, DMC,,,21(3),1851,1,1.2,0.7,0.2,1.3,0.9,0.5,-,6.69
161,Johan Mojica,29, D(L),M(L),,32(1),2857,1.4,0.8,1,0.3,1.5,0.2,0.1,-,6.69
162,Marcelo Saracchi,24, D(L),,,2(2),186,2,1,0.8,-,1.8,0.5,-,-,6.69
163,Lucas Olaza,27, D(L),M(L),,3(2),293,1,0.8,0.6,0.2,1,-,0.2,-,6.69
164,Helibelton Palacios,28, D(R),,,22(4),1932,2.7,0.7,1.1,0.5,2.2,0.7,0.3,-,6.69
165,Nahuel Tenaglia,26, D(CR),,,12(2),1073,3,1.9,0.6,0.7,2.5,0.9,0.1,-,6.68
166,Adrià Pedrosa,24, D(L),M(L),,31,2723,1.9,0.8,0.6,0.4,2.8,1,0.2,1,6.68
167,Luis Suárez,24, AM(L),FW,,34(3),2857,0.7,0.2,1.1,-,0.6,0.5,0.1,-,6.68
168,Jesús Corona,29, D(R),M(CLR),FW,12(6),1161,0.7,0.4,0.6,-,0.3,0.2,-,-,6.68
169,Rui Silva,28, GK,,,21(1),1963,-,-,-,-,0.8,-,-,-,6.68
170,Lucas Pérez,33, AM(CR),FW,,11(4),1061,0.2,-,0.3,-,0.1,0.7,0.1,-,6.68
171,Oihan Sancet,22, AM(C),FW,,16(11),1426,0.4,0.2,0.7,-,0.4,0.6,-,-,6.68
172,Iñigo Ruiz de Galarreta,28, DMC,,,17(5),1390,1.8,0.9,1.1,-,0.9,0.7,0.1,-,6.68
173,Borja Mayoral,25, FW,,,11(7),1049,0.4,0.2,0.7,0.1,0.2,0.1,0.2,-,6.68
174,Gonzalo Escalante,29, DMC,,,15(2),1307,1.8,1.2,1.5,0.1,1.5,1.2,0.1,-,6.67
175,Marcos Llorente,27, D(R),M(CR),FW,29,2456,1.8,0.9,1,-,1.3,0.5,0.3,-,6.67
176,Ángel Correa,27, AM(CLR),FW,,21(15),1860,0.4,0.3,0.7,-,0.1,0.6,0.1,-,6.67
177,Raúl Albiol,36, D(C),,,28,2467,0.9,0.8,0.6,1,4.4,0.1,0.5,-,6.67
178,Nemanja Maksimovic,27, M(C),,,34(1),2943,1.6,2,0.4,-,0.9,0.9,0.4,-,6.67
179,Isi Palazón,27, AM(R),,,27(7),2301,1.2,0.4,0.9,-,0.6,1.2,0.1,-,6.67
180,Fidel,32, M(CLR),,,29(4),2283,1.3,0.2,0.8,-,0.5,1.3,-,-,6.67
181,Koke,30, M(CLR),,,29(2),2512,1.8,0.8,0.9,-,1,1.2,0.2,-,6.66
182,Andoni Gorosabel,25, D(R),,,25(7),2298,1.5,0.6,0.8,0.1,1.3,0.7,0.1,-,6.66
183,Rodrygo,21, AM(CLR),,,17(16),1528,0.5,0.3,0.6,-,0.1,0.5,-,-,6.66
184,Óscar Valentín,27, DMC,,,29(6),2580,2.9,1.1,1.4,0.1,1.2,1.7,0.3,-,6.65
185,Thierry Correia,23, D(R),M(R),,18(1),1424,1.8,1,1.7,0.2,1.2,0.8,0.3,-,6.65
186,Rubén Duarte,26, D(CL),,,31(3),2630,2.2,1.7,1.3,0.2,2.1,1.2,0.2,-,6.65
187,Nacho,32, D(CLR),,,17(11),1549,0.6,1.2,0.5,0.1,1.8,0.4,0.5,-,6.65
188,Fran García,22, D(L),,,34,3027,1.8,1.3,0.7,0.3,1.3,1,0.2,-,6.65
189,Francis Coquelin,31, M(CLR),,,8(12),828,1.3,1,1.2,0.1,0.5,0.5,0.3,-,6.65
190,Jesús Navas,36, D(R),M(R),,19(6),1788,0.7,0.7,0.2,-,0.8,0.4,0.1,-,6.64
191,Alberto Moreno,29, D(L),M(L),,13(11),1223,0.5,1.1,0.8,0.1,0.5,0.5,-,-,6.64
192,David Soria,29, GK,,,38,3415,-,-,-,-,1.2,-,-,-,6.64
193,Shkodran Mustafi,30, D(CR),,,8(3),658,0.8,1.4,0.3,0.4,3.6,0.4,0.3,-,6.64
194,Yangel Herrera,24, M(C),,,19(4),1650,1.8,0.8,1.9,-,1.4,0.9,0.2,-,6.64
195,Matías Dituro,35, GK,,,38,3420,-,-,-,-,0.7,-,-,-,6.64
196,Yeremi Pino,19, AM(R),,,21(10),1688,1,0.2,0.9,-,0.2,0.5,0.1,-,6.63
197,Youssouf Sabaly,29, D(LR),M(R),,9(1),789,1.2,1.3,0.5,0.4,1.5,0.6,0.4,-,6.63
198,José Gayà,27, D(L),M(L),,22(2),1875,1.5,0.8,1.4,0.5,1.4,0.8,0.1,-,6.63
199,Pedro Bigas,32, D(CL),,,19,1556,1.3,0.9,0.8,0.9,4,0.6,0.8,-,6.63
200,Aïssa Mandi,30, D(CLR),,,14(3),1374,0.6,0.8,0.8,0.8,2.9,0.2,0.8,1,6.63
201,Iddrisu Baba,26, DMC,,,23(3),1945,2.2,0.9,1.6,-,1.3,0.7,0.2,-,6.63
202,Eric García,21, D(C),,,23(3),2044,1,1.7,1.3,0.5,1.8,0.6,0.5,-,6.62
203,Iván Alejo,27, AM(R),,,11(9),1071,1.7,0.4,1.9,0.1,0.7,1.5,-,-,6.62
204,Joan Jordán,27, M(C),,,31(5),2530,1.7,0.8,1.5,-,0.5,1,0.2,-,6.62
205,Boulaye Dia,25, AM(R),FW,,13(12),1267,0.3,0.2,0.9,-,0.1,0.1,-,-,6.62
206,José Manuel Calderón,22, Forward,,,0(1),64,2,-,1,-,1,2,-,-,6.62
207,Óscar Duarte,33, D(C),DMC,,20(3),1775,0.8,1,1.1,0.5,4.3,0.7,0.4,-,6.62
208,Hugo Mallo,30, D(CR),M(R),,21,1830,2.1,1,1.8,0.2,2.2,0.7,0.4,-,6.62
209,Leo Román,21, Goalkeeper,,,2,180,-,-,-,-,1.5,-,-,-,6.62
210,Óscar Gil,24, D(R),,,20(2),1698,2.4,0.9,1.6,0.2,1,1,0.4,-,6.61
211,Jens Jønsson,29, D(C),DMC,,17(5),1315,1.8,1.5,0.7,-,1.4,0.8,0.3,-,6.61
212,Jon Moncayola,24, DMC,,,33(3),2923,1.1,0.6,0.6,-,1,0.8,0.3,-,6.61
213,Fran Beltrán,23, DMC,,,31(6),2611,1.5,0.9,0.5,-,0.8,1.1,0.1,-,6.61
214,Pepelu,23, DMC,,,23(6),2016,1.6,1.3,1.6,0.1,1,0.9,0.2,-,6.61
215,Maxime Gonalons,33, D(C),M(C),,20(5),1556,1.7,0.7,1.2,-,1.1,1,0.4,-,6.61
216,Jon Bautista,26, FW,,,0(1),45,3,1,1,-,1,1,-,-,6.61
217,Djené Dakonam,30, D(C),,,35,3117,1.3,1.7,1.3,0.4,3,0.3,0.1,-,6.61
218,Kiko Casilla,35, GK,,,14,1260,-,0.1,-,-,0.7,0.1,-,-,6.61
219,Rubén Rochina,31, M(CLR),,,8(7),739,1.4,0.4,0.7,-,0.3,1.3,0.1,-,6.61
220,Jaume Costa,34, D(LR),M(L),,21(4),1831,1.4,0.9,0.8,0.1,2.2,0.3,0.3,-,6.61
221,Jesús Vázquez,19, Defender,,,8(7),813,1.6,0.6,0.9,0.3,0.9,0.8,0.2,-,6.6
222,Luis Abram,26, D(C),,,6(2),560,0.8,0.6,0.6,0.4,4.6,0.3,0.6,1,6.6
223,Isco,30, M(CLR),FW,,3(11),323,0.6,0.1,0.5,-,-,0.5,-,-,6.6
224,Unai Simón,24, GK,,,34,3060,-,-,-,-,0.4,-,-,1,6.6
225,Maximiliano Gómez,25, FW,,,21(8),1961,0.2,0.1,1.7,-,0.8,0.1,-,-,6.6
226,Antonio Puertas,30, M(LR),,,25(8),2272,1,0.3,1.3,-,0.8,0.8,0.1,-,6.59
227,Anthony Lozano,29, AM(L),FW,,21(10),1680,0.3,0.1,1.4,-,0.2,0.4,0.1,-,6.59
228,Rubén Sobrino,30, AM(LR),FW,,0(1),13,1,2,2,-,-,-,-,-,6.59
229,Eden Hazard,31, M(CLR),FW,,7(11),714,0.3,0.1,0.5,-,-,0.2,-,-,6.59
230,Íñigo Lekue,29, D(LR),M(LR),,22(3),1928,1.3,0.9,0.8,0.2,2,0.9,0.5,-,6.59
231,Willian José,30, FW,,,19(13),1612,0.5,0.1,0.4,-,0.5,0.2,0.1,-,6.59
232,Daniel Wass,33, D(LR),M(CLR),,19,1592,1.2,0.7,1.5,-,0.8,1.3,0.1,-,6.59
233,Martín Merquelanz,26, Forward,,,3(1),176,0.5,-,0.5,-,0.3,1,-,-,6.58
234,Matt Miazga,26, D(C),,,9(2),831,0.6,1,0.5,1,4.7,0.5,1.1,-,6.58
235,Joseph Aidoo,26, D(C),,,30(2),2641,1.2,1.2,0.3,0.1,3,0.4,0.4,1,6.58
236,Álex Collado,23, AM(C),,,13(4),1027,1.6,0.4,0.9,-,0.5,1.1,0.1,-,6.58
237,Paul Akouokou,24, DMC,,,6(2),518,1.8,1.4,1.6,0.1,0.8,0.5,-,-,6.58
238,Unai García,30, D(C),,,15(3),1407,1.2,1.2,0.6,0.7,4.2,0.2,0.6,-,6.58
239,Youssef En-Nesyri,25, FW,,,15(8),1282,0.4,0.2,0.5,-,0.8,0.3,-,-,6.58
240,Adnan Januzaj,27, AM(CLR),,,17(16),1626,0.5,0.4,0.8,-,0.4,0.5,0.1,-,6.57
241,Kieran Trippier,31, D(R),M(R),,12(3),979,1.5,0.7,0.9,0.2,0.5,0.6,0.1,-,6.57
242,Iza,29, D(R),,,17(8),1546,1.7,1.4,0.9,0.2,1.5,1.1,0.2,-,6.57
243,Alexander Sørloth,26, FW,,,20(13),1760,0.6,0.1,0.9,-,0.5,0.3,-,-,6.56
244,Jofre Carreras,20, Forward,,,0(3),17,0.3,-,-,-,-,-,-,-,6.56
245,Omar Mascarell,29, DMC,,,30(2),2504,1.4,1.5,1.2,0.2,1.5,1.1,0.4,-,6.56
246,Luis Rioja,28, AM(L),,,36(1),3128,0.8,0.7,0.5,-,0.4,1.2,-,-,6.56
247,Gareth Bale,32, M(CLR),FW,,4(1),283,0.4,0.4,0.6,-,-,0.6,-,-,6.56
248,Jasper Cillessen,33, GK,,,17,1458,-,0.1,-,-,0.8,0.1,-,-,6.56
249,Neto,32, GK,,,3,270,-,-,-,-,1,-,-,-,6.56
250,Iván Balliu,30, D(R),,,35,3148,1.3,1.1,1.2,0.3,1.6,0.3,0.1,-,6.56
251,Raúl García,35, M(CLR),FW,,24(11),1816,0.8,0.3,1.4,-,0.6,0.8,0.1,-,6.56
252,Mikel Balenziaga,34, D(L),,,23(3),2027,1.3,0.8,0.8,0.2,2.7,0.7,0.2,-,6.55
253,Manu Sánchez,21, D(L),,,25(8),2260,2.2,0.5,1,0.2,1,1.1,0.1,-,6.55
254,Borja Iglesias,29, FW,,,18(15),1574,0.2,0.1,0.8,-,0.2,0.2,-,-,6.55
255,Rafa Mir,24, FW,,,18(16),1804,0.1,-,0.9,-,0.4,0.3,0.1,-,6.54
256,Luis Suárez,35, AM(CLR),FW,,20(15),1837,0.2,-,0.6,-,0.4,0.2,-,-,6.54
257,Ander Barrenetxea,20, AM(LR),,,6(5),549,1.4,0.2,0.9,-,0.2,0.9,-,-,6.54
258,Luuk de Jong,31, AM(C),FW,,6(15),643,0.4,-,0.4,-,0.6,-,-,-,6.54
259,Takefusa Kubo,21, AM(CLR),FW,,17(11),1610,1.1,0.3,0.6,-,0.1,0.5,0.1,-,6.54
260,Mariano,28, FW,,,3(6),340,0.2,0.1,0.2,-,0.3,-,-,-,6.54
261,Enis Bardhi,26, M(CLR),,,17(13),1699,1,0.3,1.1,-,0.2,0.8,0.1,-,6.54
262,Lluís Recasens,20, Defender,,,0(1),45,2,2,-,1,2,-,-,-,6.54
263,Álex Fernández,29, AM(CL),,,22(10),2051,1.5,0.9,0.5,-,0.8,1.3,0.2,-,6.54
264,Javier Puado,24, AM(LR),FW,,26(4),2258,0.8,0.4,0.8,-,0.7,0.8,0.1,-,6.54
265,Fali,28, D(C),DMC,,23(5),1813,1.1,0.9,0.7,0.2,2.8,0.5,0.6,-,6.54
266,Mario Hermoso,26, D(CL),,,22(5),1872,1.1,1.1,1,0.2,1.7,0.7,0.1,1,6.54
267,Serge Aurier,29, D(CLR),M(R),,10(9),1003,0.7,0.6,0.8,0.4,1.2,0.2,0.4,-,6.53
268,Esteban Saveljich,31, D(C),,,21,1708,0.9,0.8,1.1,0.3,3.1,0.3,0.6,-,6.53
269,Sime Vrsaljko,30, D(LR),M(R),,10(11),910,1.3,0.6,0.6,0.1,1.2,0.4,-,-,6.53
270,Roger Martí,31, FW,,,25(4),2124,0.8,0.1,2.1,-,0.3,0.8,-,-,6.53
271,Samuel Umtiti,28, D(CL),,,1,90,2,-,-,3,4,1,1,-,6.53
272,Matheus Cunha,23, AM(CL),FW,,8(21),1053,0.7,0.2,0.8,-,0.3,0.5,0.1,-,6.53
273,Nico González,20, M(C),,,12(15),1111,1.1,0.2,1.4,-,0.4,0.6,-,-,6.53
274,Sergi Roberto,30, D(R),M(CR),,4(5),400,0.6,0.4,0.1,-,0.7,0.2,-,-,6.53
275,Antonio Raíllo,30, D(C),,,17,1530,0.9,1.1,1.2,0.4,4.7,0.1,0.8,1,6.53
276,Kike Pérez,25, AM(C),,,5(7),518,0.7,0.3,1.4,-,0.3,0.8,0.1,-,6.53
277,Jonás Ramalho,28, D(CR),,,3,245,1.3,1,0.3,-,3,0.3,0.3,-,6.52
