Player.1,Age,position1,position2,position3,Apps,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating,Mins
Nathan Aké Man City,27, D(CL),DMC,,10(4),2,-,0.4,0.1,-,0.1,-,0.2,0.3,6.92,921
Dominic Calvert-Lewin Everton,25, AM(L),FW,,15(2),5,2,1.9,0.6,0.1,0.9,0.2,0.8,2.9,6.92,1286
Ben Mee Burnley,32, D(CL),,,21,3,-,0.9,0.2,0.2,0.3,0.1,-,0.2,6.91,1840
Aymeric Laporte Man City,28, D(CL),,,33,4,-,1.1,0.3,0.2,0.3,0.1,0.2,0.1,6.91,2836
Aaron Wan-Bissaka Man Utd,24, D(R),M(R),,20,-,-,0.3,0.7,1.8,0.7,0.1,0.7,1.2,6.91,1794
Matthew Cash Aston Villa,24, D(R),M(CLR),,38,4,3,1,0.7,0.9,1,0.1,0.8,1.5,6.91,3380
Ricardo Pereira Leicester,28, D(LR),M(R),,13(1),1,3,0.7,0.7,0.8,1.1,-,0.4,0.9,6.91,994
Martin Ødegaard Arsenal,23, AM(CR),,,32(4),7,4,1.5,2.1,0.7,0.6,0.1,1.3,1.1,6.91,2793
Youri Tielemans Leicester,25, M(C),,,29(3),6,4,1.8,1.2,0.8,1.1,-,0.9,1.4,6.9,2634
Neco Williams Liverpool,21, D(R),,,0(1),-,1,-,1,1,-,-,-,-,6.9,7
Ollie Watkins Aston Villa,26, AM(LR),FW,,33(2),11,2,2.2,1,1.1,1.1,0.5,1.5,2.5,6.9,2955
Leandro Trossard Brighton,27, M(CLR),FW,,32(2),8,3,2.2,1.4,1.6,0.8,0.4,2.1,2.7,6.9,2812
Scott McTominay Man Utd,25, D(C),DMC,,28(2),1,1,0.9,0.8,1.2,1.1,-,1.1,1.5,6.89,2393
Alex Telles Man Utd,29, D(L),M(L),,18(3),-,4,0.5,1.2,0.6,0.4,-,0.5,0.7,6.89,1660
Andreas Christensen Chelsea,26, D(C),DMC,,17(2),-,-,0.3,0.3,0.2,0.4,-,0.1,0.2,6.89,1496
Nathan Collins Burnley,21, D(CR),,,18(1),2,-,0.8,0.3,0.3,0.6,0.2,0.2,0.5,6.89,1670
Ibrahima Konaté Liverpool,23, D(C),,,11,-,-,0.4,-,0.2,0.3,-,0.1,0.4,6.89,990
Emmanuel Dennis Watford,24, M(LR),FW,,30(3),10,6,1.8,1,2.1,1.2,0.4,1.9,3.2,6.89,2591
Shane Duffy Brighton,30, D(C),,,15(3),1,-,1.2,0.2,0.1,0.3,0.1,-,0.4,6.88,1434
Maximilian Kilman Wolves,25, D(C),,,30,1,-,0.4,0.1,0.6,0.4,-,0.2,0.7,6.87,2689
Ruben Loftus-Cheek Chelsea,26, M(CLR),,,13(11),-,2,0.8,0.8,1.8,1.7,0.1,1.4,1.1,6.87,1388
Alisson Liverpool,29, GK,,,36,-,1,-,-,-,0.1,-,-,-,6.87,3240
Wesley Fofana Leicester,21, D(C),,,7,-,-,0.4,0.3,0.4,1,-,0.3,0.7,6.87,630
Saïd Benrahma West Ham,26, AM(CLR),,,26(6),8,6,2,1,1.2,0.5,0.3,0.9,1.9,6.87,2184
Emerson Royal Tottenham,23, D(R),M(R),,26(5),1,1,0.5,0.9,0.5,1.5,0.1,0.6,0.9,6.87,2291
Fred Man Utd,29, M(C),,,24(4),4,4,0.5,1,0.8,1.1,-,0.9,1.5,6.87,2036
Oriol Romeu Southampton,30, DMC,,,34(2),2,2,0.7,1,0.8,0.7,-,0.4,1.2,6.87,2899
Hassane Kamara Watford,28, D(L),M(L),,18(1),1,-,0.3,0.5,0.8,0.8,-,0.3,0.8,6.86,1625
Jordan Henderson Liverpool,31, D(C),M(CLR),,29(6),2,5,0.9,1.1,0.5,0.2,0.1,0.3,0.8,6.86,2604
Davinson Sánchez Tottenham,25, D(C),,,17(6),2,-,0.6,0.2,0.2,0.5,-,0.1,0.4,6.86,1626
Josh Brownhill Burnley,26, M(CR),,,32(3),2,3,0.8,1.1,0.4,0.6,-,0.5,1.1,6.86,2953
Curtis Jones Liverpool,21, AM(C),,,10(5),1,1,1.3,0.7,1.7,1.3,0.1,1.2,1.1,6.86,856
Gabriel Martinelli Arsenal,20, AM(L),FW,,21(8),6,6,1.8,1.2,1.6,0.7,0.3,1.2,2,6.86,1866
Diogo Dalot Man Utd,23, D(LR),M(R),,19(5),-,-,0.5,0.7,0.7,0.2,-,0.3,1,6.86,1799
Liam Cooper Leeds,30, D(C),,,21,-,1,0.3,0.2,0.1,0.4,0.1,-,0.4,6.85,1815
Antonio Rüdiger Chelsea,29, D(CR),,,34,3,-,1.4,0.4,0.2,0.4,-,0.2,0.6,6.85,3035
Kai Havertz Chelsea,22, M(CR),FW,,22(7),8,3,1.9,0.7,0.6,0.9,0.4,1.1,2.3,6.85,1816
Roberto Firmino Liverpool,30, M(CLR),FW,,10(10),5,4,1.5,0.8,0.9,0.3,0.2,1.3,1.7,6.85,987
Rúben Neves Wolves,25, DMC,,,31(2),4,2,1.3,0.8,0.8,0.4,-,0.5,1,6.85,2663
James McArthur Crystal Palace,34, M(CLR),,,15(6),-,3,0.4,0.8,1,1,0.1,0.7,1,6.84,1438
Romain Saïss Wolves,32, D(C),DMC,,31,2,-,0.6,0.2,0.2,0.5,0.1,0.2,0.3,6.84,2709
Mohammed Salisu Southampton,23, D(CL),,,33(1),-,-,0.7,0.3,0.4,0.2,0.1,0.3,0.5,6.83,2972
Kyle Walker-Peters Southampton,25, D(LR),M(R),,29(3),1,2,0.8,0.8,2,1.5,0.1,1.3,1.3,6.83,2632
Takehiro Tomiyasu Arsenal,23, D(CR),,,20(1),-,1,0.5,0.6,0.4,0.6,-,0.6,1.3,6.83,1682
Joelinton Newcastle,25, AM(CLR),FW,,30(5),4,1,1.3,0.8,1.1,0.9,0.1,1.7,2.4,6.83,2559
Romelu Lukaku Chelsea,29, AM(R),FW,,16(10),8,-,1.7,0.9,0.5,0.5,0.5,1,1.4,6.83,1586
Lucas Moura Tottenham,29, AM(CLR),FW,,19(15),2,6,1.1,1,1.6,1.1,0.1,1,1.7,6.82,1774
Nélson Semedo Wolves,28, D(LR),M(R),,25,-,1,0.8,0.7,1.6,1,0.2,1.1,2,6.82,2137
Charlie Taylor Burnley,28, D(L),M(L),,30(1),-,3,0.2,0.7,0.9,1.4,-,0.5,1,6.82,2731
Ross Barkley Chelsea,28, M(CLR),,,1(5),1,-,1.5,1.3,1.2,0.7,-,1.2,0.5,6.82,176
César Azpilicueta Chelsea,32, D(CLR),M(R),,24(3),1,2,0.4,0.6,0.6,0.2,0.1,0.4,0.8,6.81,2075
José Sá Wolves,29, GK,,,37,-,1,-,0.1,0.1,0.3,-,-,0.1,6.81,3286
Nick Pope Burnley,30, GK,,,36,-,-,-,0.1,-,0.1,-,-,-,6.81,3240
Jan Bednarek Southampton,26, D(C),,,30(1),4,-,0.6,0.2,-,0.5,-,0.1,0.2,6.81,2633
Dan Burn Brighton,30, D(CL),M(L),,12(1),1,-,0.5,0.2,-,-,-,0.1,0.5,6.8,1023
Pablo Fornals West Ham,26, M(CLR),,,32(4),6,3,1.2,1.3,0.6,0.8,0.2,0.8,1.3,6.8,2804
David Raya Brentford,26, GK,,,24,-,-,-,-,-,0.1,-,-,0.1,6.8,2160
Joël Veltman Brighton,30, D(CR),M(R),,33(1),1,1,0.4,0.5,0.5,1.1,-,0.3,0.8,6.8,2881
Lucas Digne Everton,28, D(CL),M(L),,13,-,-,0.7,1.7,0.6,0.7,-,0.5,0.7,6.8,1170
Calum Chambers Aston Villa,27, D(CR),DMC,,9(2),1,-,0.3,0.2,-,0.2,-,0.1,0.3,6.79,829
Pascal Groß Brighton,30, M(CR),FW,,24(5),2,4,0.8,2.1,0.3,0.2,0.1,0.5,0.9,6.79,2043
Harvey Barnes Leicester,24, AM(CL),,,24(8),6,10,2.1,0.9,1,0.6,0.3,1.3,1.8,6.79,2107
Naby Keïta Liverpool,27, M(C),,,14(9),3,1,1.1,0.7,0.7,0.4,-,0.4,1.3,6.79,1175
Hugo Lloris Tottenham,35, GK,,,38,-,-,-,0.1,-,0.1,-,-,0.1,6.78,3420
Raphaël Varane Man Utd,29, D(C),,,20(2),1,1,0.4,0.2,0.1,0.3,-,-,0.3,6.78,1829
Demarai Gray Everton,25, AM(CLR),FW,,28(6),5,4,1.9,1.2,1.6,0.9,0.1,1.1,2.1,6.78,2352
Stuart Dallas Leeds,31, D(LR),M(CLR),,34,1,1,0.9,0.9,0.9,0.9,0.1,0.7,1.1,6.78,2929
João Pedro Watford,20, AM(L),FW,,15(13),3,1,1.7,0.7,2.2,1.1,0.2,2.1,2.3,6.78,1639
Daniel Podence Wolves,26, AM(CLR),FW,,15(11),2,3,1.3,1.4,1.3,1,0.1,1.3,1.3,6.78,1486
Benjamin White Arsenal,24, D(CR),DMC,,32,-,-,0.4,0.4,0.3,0.8,-,0.3,0.6,6.78,2880
Douglas Luiz Aston Villa,24, M(C),,,31(3),2,3,0.7,1.1,0.7,1.2,-,0.5,1.5,6.77,2720
Ben Davies Tottenham,29, D(CL),M(L),,28(1),1,1,0.6,0.4,0.2,0.6,0.2,0.3,0.8,6.77,2540
Callum Hudson-Odoi Chelsea,21, M(CLR),,,11(4),1,2,1.2,1.7,1.1,1.1,0.3,1.3,1.5,6.77,966
Jacob Ramsey Aston Villa,21, AM(C),,,29(5),6,1,1,0.6,0.9,1.3,-,1.1,1.7,6.77,2477
Kieran Tierney Arsenal,25, D(CL),M(L),,22,1,3,0.7,0.9,0.4,0.7,-,0.4,0.8,6.77,1919
Marc Guéhi Crystal Palace,21, D(C),,,36,2,1,0.5,0.2,0.3,0.9,-,0.2,0.4,6.76,3223
Pontus Jansson Brentford,31, D(C),,,37,3,1,0.6,0.1,0.1,0.2,0.1,0.1,0.3,6.76,3322
Eric Dier Tottenham,28, D(CR),DMC,,35,-,-,0.4,0.2,-,0.3,-,0.1,0.1,6.76,3072
Lukasz Fabianski West Ham,37, GK,,,37,-,-,-,-,-,0.2,-,-,-,6.76,3330
Jonny Evans Leicester,34, D(CL),,,16(2),1,1,0.2,0.2,0.1,0.6,-,-,0.2,6.76,1350
Malang Sarr Chelsea,23, D(CL),,,6(2),-,-,0.1,0.4,-,0.1,-,0.3,0.8,6.76,546
Tyrick Mitchell Crystal Palace,22, D(L),,,35(1),-,2,0.1,0.6,0.4,0.4,0.1,0.7,1.3,6.75,3103
Alexis Mac Allister Brighton,23, M(CL),FW,,22(11),5,2,1.8,0.9,0.6,1.2,0.1,0.7,1.3,6.75,2118
Marçal Wolves,33, D(CL),M(L),,17(1),-,-,0.6,0.6,0.4,0.5,0.1,0.3,1.4,6.75,1453
Aaron Cresswell West Ham,32, D(CL),M(L),,31,2,3,0.6,1,0.3,0.3,0.1,0.1,0.5,6.75,2728
Emiliano Buendía Aston Villa,25, M(CLR),,,22(13),4,6,1.3,1.4,1.1,1.3,0.1,1.2,1.2,6.75,1902
Gabriel Magalhães Arsenal,24, D(C),,,35,5,-,0.8,0.3,0.1,1.1,-,0.1,0.5,6.74,3068
Kurt Zouma West Ham,27, D(CR),,,24,1,-,0.3,0.1,-,0.3,-,-,0.3,6.74,2080
Luke Thomas Leicester,20, D(L),M(L),,21(1),-,1,0.2,0.5,0.7,0.7,-,0.9,1.5,6.74,1912
Emile Smith Rowe Arsenal,21, AM(CL),,,21(12),10,2,1.2,0.9,1,0.6,0.1,0.8,1.2,6.74,1922
Pierre-Emerick Aubameyang Arsenal,32, M(CLR),FW,,12(2),4,1,2.5,0.6,0.1,0.6,0.7,0.3,1.1,6.74,1040
Jonny Wolves,28, D(CLR),M(LR),,10(3),2,-,0.8,0.8,1.1,1.2,-,1.5,1.6,6.74,1023
Asmir Begovic Everton,34, GK,,,3,-,-,-,-,-,-,-,-,-,6.74,270
Bryan Mbeumo Brentford,22, AM(LR),FW,,34(1),4,7,2.2,1,1.1,1.1,0.4,1.6,2.5,6.74,2916
Çaglar Söyüncü Leicester,26, D(C),,,28,1,-,0.3,0.1,0.1,0.5,-,0.1,0.3,6.74,2498
Kasper Schmeichel Leicester,35, GK,,,37,-,-,-,-,-,0.1,-,-,0.1,6.74,3330
Tyrone Mings Aston Villa,29, D(CL),,,35(1),1,3,0.6,0.3,0.3,0.7,-,0.1,0.5,6.74,3188
Alexandre Lacazette Arsenal,31, M(CLR),FW,,20(10),4,7,1.5,1,0.6,1,0.2,1,1.4,6.74,1789
Valentino Livramento Southampton,19, D(R),,,25(3),1,1,0.4,0.7,1.1,1.3,-,0.7,1.9,6.73,2203
Lewis Dunk Brighton,30, D(C),,,29,1,-,0.7,0.1,0.1,0.1,-,0.1,0.4,6.73,2574
Kyle Walker Man City,32, D(CR),M(R),,20,-,2,0.4,0.6,0.4,0.6,0.1,0.3,0.8,6.73,1756
Kristoffer Ajer Brentford,24, D(CR),DMC,,23(1),1,3,0.3,0.3,0.5,0.7,-,0.3,1,6.73,1987
Vitaly Janelt Brentford,24, DMC,,,27(4),4,-,1,0.7,0.4,0.8,0.1,0.4,1.1,6.73,2309
Cheikhou Kouyaté Crystal Palace,32, D(CR),DMC,,23(4),-,1,0.3,0.2,0.5,0.8,-,0.4,1.1,6.73,1978
Grant Hanley Norwich,30, D(C),,,33,1,-,0.6,0.2,-,0.7,0.1,-,0.3,6.73,2899
Abdoulaye Doucouré Everton,29, M(C),,,29(1),2,4,1.1,0.6,0.7,0.5,-,0.7,1.4,6.72,2538
Jeffrey Schlupp Crystal Palace,29, D(L),M(CLR),,20(12),4,1,1,0.6,1.1,0.7,-,1,1.3,6.72,1846
Che Adams Southampton,25, AM(CL),FW,,23(7),7,3,1.6,0.9,0.7,1.3,0.2,1.1,2,6.72,2043
Michael Keane Everton,29, D(CR),,,31(1),3,2,0.6,0.3,0.2,0.2,-,0.1,0.2,6.72,2793
Chris Wood Newcastle,30, FW,,,15(2),2,-,1.2,0.6,0.1,0.6,0.6,0.5,2.6,6.72,1328
Joel Ward Crystal Palace,32, D(LR),DMC,M(R),27(1),-,-,0.4,0.3,0.7,0.8,-,0.6,1,6.72,2486
Adam Webster Brighton,27, D(C),,,16(6),2,-,0.4,-,0.5,0.2,-,-,0.4,6.72,1432
Matt Targett Aston Villa,26, D(L),M(L),,17,1,1,0.4,1.2,0.1,0.6,-,0.2,0.5,6.71,1434
Timothy Castagne Leicester,26, D(CLR),M(LR),,22(5),1,-,0.3,0.6,0.2,0.3,-,0.4,1,6.71,2126
Andros Townsend Everton,30, AM(LR),FW,,17(4),3,2,1,1.5,1.2,1.9,-,0.9,2.1,6.71,1459
Erik Pieters Burnley,33, D(L),M(L),,8(4),-,1,0.6,0.2,0.3,0.4,-,0.2,1.2,6.71,727
James Justin Leicester,24, D(CLR),M(LR),,11(2),-,-,0.4,0.7,0.4,0.9,0.1,0.8,0.4,6.7,997
Ederson Man City,28, GK,,,37,-,-,-,-,-,0.1,-,-,-,6.7,3330
Craig Dawson West Ham,32, D(CR),,,30(4),2,2,0.7,0.1,0.1,0.4,-,0.1,0.3,6.7,2754
Fraser Forster Southampton,34, GK,,,19,-,-,-,-,-,0.2,-,-,-,6.7,1710
Fernandinho Man City,37, D(CR),DMC,,10(9),2,1,0.9,0.5,0.5,0.5,-,0.4,0.3,6.7,960
Fabian Schär Newcastle,30, D(C),,,25,2,2,0.8,0.4,0.2,0.4,0.1,0.2,0.5,6.7,2161
Anthony Gordon Everton,21, AM(LR),,,25(10),4,2,1.3,1,1.1,1.8,0.2,1.1,2.1,6.7,2285
Leo Fuhr Hjelde Leeds,18, D(C),,,0(2),-,-,-,0.5,-,-,-,-,1,6.7,148
Vitalii Mykolenko Everton,23, D(CL),M(L),,12(1),1,-,0.6,0.6,0.2,0.7,-,0.3,0.8,6.69,1056
Joshua King Watford,30, AM(CLR),FW,,27(5),5,3,1.6,1.1,0.9,0.7,0.3,1.3,2.6,6.69,2251
Danny Welbeck Brighton,31, AM(CLR),FW,,15(10),6,2,1.7,0.7,0.4,0.5,0.2,0.9,2,6.69,1477
João Moutinho Wolves,35, M(C),,,34(1),2,1,0.6,1.1,0.5,0.4,-,0.6,0.9,6.69,2975
Maxwel Cornet Burnley,25, D(L),M(LR),FW,21(5),9,1,1.8,0.6,0.5,0.8,1,1.3,2.3,6.69,1778
Moussa Sissoko Watford,32, M(CR),,,36,2,1,0.7,1,1.4,0.3,0.1,1.5,1.4,6.68,3221
Vicente Guaita Crystal Palace,35, GK,,,30,-,-,-,-,-,0.1,-,-,-,6.68,2656
Arthur Masuaku West Ham,28, D(L),M(L),,6(7),1,1,0.3,0.2,0.8,0.3,-,0.7,0.6,6.68,645
Ryan Sessegnon Tottenham,22, D(L),M(LR),,13(2),-,2,0.4,0.9,0.4,0.5,0.3,0.8,2.2,6.68,1054
Kiernan Dewsbury-Hall Leicester,23, M(C),,,23(5),1,2,0.8,1.3,1.1,1,-,1.6,2,6.68,2106
Christian Pulisic Chelsea,23, M(CLR),FW,,13(9),6,2,1.3,0.7,1.1,1.4,0.2,1.1,2.3,6.67,1286
Jordan Ayew Crystal Palace,30, AM(CLR),FW,,23(8),3,3,1.1,0.7,1.1,2.1,0.1,2.5,2.7,6.67,2024
Granit Xhaka Arsenal,29, D(L),M(C),,27,1,2,1,1.2,0.7,0.7,0.1,0.9,0.9,6.67,2331
Jack Harrison Leeds,25, AM(CLR),FW,,32(3),8,1,1.2,1.2,1.5,0.7,0.1,1.9,2.5,6.67,2652
Chris Wood Burnley,30, FW,,,17,3,-,1.8,0.5,0.2,0.4,0.9,0.7,2.4,6.66,1378
Joachim Andersen Crystal Palace,26, D(C),,,32(2),-,3,0.2,0.6,0.2,0.2,-,0.2,0.2,6.66,2915
Angelo Ogbonna West Ham,34, D(C),,,11,1,-,0.3,-,0.1,0.3,-,0.1,0.2,6.66,922
Raúl Jiménez Wolves,31, FW,,,30(4),6,4,1.7,1.1,1.1,1.4,0.7,1.7,2.9,6.66,2640
Enock Mwepu Brighton,24, M(CR),,,12(6),2,4,1.1,0.5,0.8,0.8,0.1,0.5,1.4,6.66,997
Michael Olise Crystal Palace,20, AM(CLR),,,12(14),2,5,0.7,0.9,1.1,1,-,0.8,1,6.66,1138
Odsonne Édouard Crystal Palace,24, AM(L),FW,,18(10),6,3,1.4,0.8,1.1,0.2,0.1,1,2.2,6.66,1567
Jadon Sancho Man Utd,22, AM(CLR),,,20(9),3,3,0.9,1.4,1.6,0.2,0.2,0.9,1.5,6.66,1904
Christian Benteke Crystal Palace,31, FW,,,11(14),4,1,1.6,0.5,0.4,0.6,0.4,0.7,1.6,6.66,1136
Édouard Mendy Chelsea,30, GK,,,34,-,-,-,-,-,0.1,-,-,0.1,6.65,3060
Ben Johnson West Ham,22, D(LR),M(L),,16(4),1,-,0.3,0.5,0.4,0.2,-,0.5,1.2,6.65,1401
Martin Dúbravka Newcastle,33, GK,,,26,-,-,-,0.1,-,0.2,-,-,-,6.65,2340
Pablo Marí Arsenal,28, D(C),,,2,-,-,0.5,0.5,-,0.5,-,-,1,6.65,180
Aaron Ramsdale Arsenal,24, GK,,,34,-,-,-,-,-,0.1,-,-,-,6.65,3060
Manuel Lanzini West Ham,29, M(CLR),,,19(11),5,3,0.5,0.8,0.8,0.6,-,0.5,1,6.65,1789
Harry Maguire Man Utd,29, D(C),,,28(2),1,-,0.8,0.1,0.1,0.6,-,0.2,0.4,6.65,2514
Danny Ings Aston Villa,29, AM(C),FW,,22(8),7,6,1.6,0.5,0.3,0.4,0.4,0.7,1.7,6.65,1906
Jean-Philippe Mateta Crystal Palace,24, FW,,,13(9),5,1,1.7,0.3,0.5,0.3,0.6,1,1.3,6.64,1152
David de Gea Man Utd,31, GK,,,38,-,-,-,-,-,-,-,-,-,6.64,3420
Ademola Lookman Leicester,24, AM(CLR),FW,,16(10),6,-,1,0.9,1.5,1.3,0.2,2,2.3,6.64,1459
Conor Coady Wolves,29, D(CR),DMC,,38,4,-,0.3,0.1,-,-,0.1,-,0.2,6.64,3364
Luke Shaw Man Utd,26, D(CL),M(L),,19(1),-,3,0.3,2,0.4,0.8,0.2,0.7,0.6,6.64,1603
Robert Sánchez Brighton,24, GK,,,37,-,-,-,0.1,-,0.1,-,-,-,6.63,3330
Nemanja Matic Man Utd,33, DMC,,,16(7),-,4,0.3,0.6,0.7,0.1,-,0.9,0.8,6.63,1384
Emiliano Martínez Aston Villa,29, GK,,,36,-,-,-,-,-,0.2,-,-,-,6.63,3240
Juraj Kucka Watford,35, M(CLR),,,22(4),1,1,1.8,0.4,0.7,1.9,0.1,0.7,1.8,6.63,1924
Alex McCarthy Southampton,32, GK,,,17,-,-,-,0.1,-,0.1,-,-,-,6.63,1530
Wout Weghorst Burnley,29, FW,,,17(3),2,3,1.5,0.7,0.7,0.9,0.5,1.5,2,6.62,1457
Adam Masina Watford,28, D(L),M(L),,13(2),-,1,0.3,0.5,0.6,0.3,-,0.1,0.7,6.62,1077
Mohamed Elyounoussi Southampton,27, AM(CLR),FW,,23(7),4,2,1.4,0.9,0.9,0.6,-,1.3,2.1,6.62,2046
Yerry Mina Everton,27, D(C),,,11(2),-,-,0.5,0.1,-,0.7,0.1,0.1,0.2,6.61,847
Fabian Delph Everton,32, D(L),M(CL),,8(3),-,-,0.2,0.4,0.5,0.5,-,-,0.7,6.61,666
Séamus Coleman Everton,33, D(CR),M(R),,30,1,-,0.3,0.4,1.1,0.6,0.1,0.7,1,6.61,2658
Dimitris Giannoulis Norwich,26, D(L),M(L),,14(4),-,1,0.1,0.5,1.6,1.2,-,0.6,1.3,6.61,1169
Illan Meslier Leeds,22, GK,,,38,-,-,-,-,0.1,0.2,-,-,0.1,6.61,3385
Connor Roberts Burnley,26, D(LR),M(R),,19(2),1,1,0.3,0.6,0.3,1.4,-,0.3,0.5,6.61,1693
Jordan Pickford Everton,28, GK,,,35,-,-,-,0.1,-,0.2,-,-,-,6.6,3150
Eddie Nketiah Arsenal,23, FW,,,8(13),5,1,1.4,0.6,0.7,0.7,0.2,0.5,1.2,6.6,825
James Milner Liverpool,36, D(LR),M(CLR),,9(15),-,1,0.4,0.9,0.1,0.6,-,0.2,0.5,6.6,851
Divock Origi Liverpool,27, AM(LR),FW,,0(7),3,-,1.4,-,0.1,0.1,-,0.4,1.1,6.6,127
Benjamin Mendy Man City,27, D(L),DMC,M(L),1,-,-,-,2,2,-,-,-,1,6.6,79
Nathan Redmond Southampton,28, AM(CLR),FW,,20(7),1,5,1,1.3,0.8,0.6,0.1,0.6,1,6.6,1834
Hamza Choudhury Leicester,24, DMC,,,4(2),-,-,0.2,-,0.3,0.8,-,0.3,1.3,6.6,287
Armando Broja Southampton,20, FW,,,21(11),6,-,1.4,0.3,1,0.8,0.4,1.6,2.1,6.59,1981
Joseph Willock Newcastle,22, M(C),,,24(5),2,-,1.2,0.6,1.2,0.9,-,0.7,1.9,6.59,2047
Solly March Brighton,27, M(CLR),,,17(14),-,2,0.6,1.1,0.7,0.6,0.4,0.9,0.8,6.59,1739
Emil Krafth Newcastle,27, D(CR),,,18(2),-,1,0.3,0.3,0.1,0.6,-,0.2,0.5,6.59,1638
Matthew Lowton Burnley,32, D(LR),M(R),,20(5),1,2,0.4,0.7,0.4,0.2,-,0.2,0.5,6.59,1772
Diego Llorente Leeds,28, D(C),DMC,,28,3,-,0.4,0.1,0.3,0.8,-,0.1,0.7,6.58,2344
Callum Wilson Newcastle,30, FW,,,16(2),8,-,1.9,0.6,0.6,1.2,0.9,1.5,3.3,6.58,1395
Ismaïla Sarr Watford,24, AM(LR),FW,,21(1),5,2,1.8,1,1.5,2.1,0.5,1.8,3.2,6.58,1865
Alexander Iwobi Everton,26, M(CLR),,,22(6),2,2,0.9,1.3,1.1,0.2,0.1,1,1.6,6.58,2037
Trincão Wolves,22, AM(CR),,,16(12),2,1,1.1,0.5,1.6,0.8,-,0.6,1.6,6.58,1340
Kortney Hause Aston Villa,26, D(CL),,,4(3),1,-,0.3,-,0.4,0.3,0.1,0.1,0.6,6.58,397
Willy Boly Wolves,31, D(C),,,10,-,-,0.2,0.1,0.3,0.2,0.1,0.3,0.3,6.58,900
Francisco Sierralta Watford,25, D(C),,,5,-,-,0.2,-,0.4,0.6,-,-,0.2,6.57,428
Rodrigo Leeds,31, M(CLR),FW,,27(4),6,1,1.5,1.2,0.7,1,0.1,0.9,2.4,6.57,2275
Oliver Skipp Tottenham,21, DMC,,,14(4),-,-,0.2,0.4,0.2,0.9,0.1,0.6,0.8,6.57,1349
Jonjo Shelvey Newcastle,30, M(C),,,22(2),2,1,1.3,0.7,0.4,0.3,-,0.2,0.8,6.57,1986
Vladimír Coufal West Ham,29, D(R),M(R),,25(3),-,4,0.4,0.8,0.5,0.5,0.1,0.5,1.1,6.57,2211
Harvey Elliott Liverpool,19, AM(CR),,,4(2),-,-,1.7,1.5,0.3,1,-,-,1.3,6.57,346
Kalvin Phillips Leeds,26, D(C),DMC,,18(2),-,1,0.8,0.5,0.4,1,-,0.8,1.6,6.56,1596
Angus Gunn Norwich,26, GK,,,9,-,-,-,-,-,-,-,-,-,6.56,810
Alex Oxlade Chamberlain Liverpool,28, M(CLR),,,9(8),2,1,1.2,0.6,0.7,0.2,0.1,0.6,0.9,6.56,787
Joe Gomez Liverpool,25, D(CLR),,,4(4),-,1,0.1,0.4,0.5,0.3,-,0.3,0.6,6.56,331
Alphonse Areola West Ham,29, GK,,,1,-,-,-,-,-,-,-,-,-,6.56,90
Anthony Elanga Man Utd,20, AM(LR),,,14(7),2,2,1,0.4,0.5,1,0.1,0.7,1.8,6.56,1217
Mathias Normann Norwich,26, M(C),,,20(3),1,2,1.1,0.6,0.7,1.2,-,0.7,1.2,6.56,1653
Nathaniel Clyne Crystal Palace,31, D(LR),M(R),,15(1),-,1,0.2,0.4,0.3,0.3,-,0.3,0.6,6.55,1351
Chiquinho Wolves,22, AM(R),,,1(7),-,3,0.6,0.6,1.3,1,-,0.8,1.1,6.55,204
Charlie Goode Brentford,26, D(C),,,4(2),-,-,0.3,1.2,0.8,1.2,-,0.2,0.5,6.55,448
Marc Albrighton Leicester,32, D(R),M(LR),,11(6),1,2,0.2,0.6,0.9,0.8,0.1,0.5,1.2,6.54,1128
Yan Valery Southampton,23, D(CR),M(R),,3(2),-,-,0.4,0.2,0.2,0.6,-,0.4,0.2,6.54,369
Imrân Louza Watford,23, M(CLR),,,17(3),-,-,0.9,0.8,0.7,0.7,-,0.5,1,6.54,1423
Brandon Williams Norwich,21, D(L),M(L),,23(3),-,1,0.2,0.8,0.8,1.7,-,0.7,1.5,6.54,2123
